crashid,year,month,day,crashtype,bus,heavytruck,articulatedtruck,speedlimit,fatalities,rainfall
1199206050239,1992,6,5,Pedestrian,f,,f,60,1,0
3199206050141,1992,6,5,Multiple vehicle,f,,f,100,1,0
1199206050238,1992,6,5,Pedestrian,f,,f,60,1,0
3199206050142,1992,6,5,Multiple vehicle,f,,f,100,1,0
2199206050173,1992,6,5,Pedestrian,f,,f,100,1,0
2199206050172,1992,6,5,Multiple vehicle,f,,f,60,1,0
3199208050212,1992,8,5,Multiple vehicle,f,,f,60,1,2
3199208050211,1992,8,5,Single vehicle,f,,f,60,1,2
1199208050336,1992,8,5,Multiple vehicle,f,,f,100,1,2
1199208050335,1992,8,5,Single vehicle,f,,f,100,1,2
2199208050222,1992,8,5,Single vehicle,f,,f,100,1,2
6199209050034,1992,9,5,Multiple vehicle,f,,f,100,1,1.2
1199209050391,1992,9,5,Pedestrian,f,,f,60,1,1.2
5199209050106,1992,9,5,Multiple vehicle,f,,f,80,2,1.2
4199209050114,1992,9,5,Multiple vehicle,f,,f,110,1,1.2
1199209050390,1992,9,5,Single vehicle,f,,f,100,1,1.2
3199210050269,1992,10,5,Multiple vehicle,f,,f,100,3,19
4199210050123,1992,10,5,Single vehicle,f,,f,110,2,19
3199211050305,1992,11,5,Multiple vehicle,f,,f,60,1,0.2
2199212050336,1992,12,5,Multiple vehicle,f,,f,100,2,11
3199212050337,1992,12,5,Multiple vehicle,f,,f,100,1,11
3199212050339,1992,12,5,Single vehicle,f,,f,100,1,11
2199212050335,1992,12,5,Multiple vehicle,f,,f,75,1,11
2199212050334,1992,12,5,Multiple vehicle,f,,f,75,2,11
3199212050338,1992,12,5,Pedestrian,f,,f,100,1,11
2199302050030,1993,2,5,Multiple vehicle,f,,t,60,1,0.8
3199302050027,1993,2,5,Pedestrian,f,,f,60,1,0.8
3199302050028,1993,2,5,Single vehicle,f,,f,70,1,0.8
2199302050031,1993,2,5,Multiple vehicle,f,,t,100,1,0.8
1199303050068,1993,3,5,Multiple vehicle,t,,f,110,2,0
3199303050058,1993,3,5,Single vehicle,f,,f,80,1,0
2199303050065,1993,3,5,Pedestrian,f,,f,60,1,0
7199303050004,1993,3,5,Single vehicle,f,,f,900,1,0
3199303050057,1993,3,5,Single vehicle,f,,f,100,1,0
7199303050005,1993,3,5,Single vehicle,f,,f,900,1,0
2199303050064,1993,3,5,Single vehicle,f,,f,60,1,0
1199304050120,1993,4,5,Multiple vehicle,f,,t,100,1,0
4199304050052,1993,4,5,Pedestrian,f,,f,60,1,0
1199304050121,1993,4,5,Single vehicle,f,,f,60,1,0
2199306050167,1993,6,5,Multiple vehicle,f,,f,60,1,0
4199306050085,1993,6,5,Single vehicle,f,,f,110,1,0
7199306050015,1993,6,5,Single vehicle,f,,f,900,1,0
2199306050169,1993,6,5,Single vehicle,f,,f,60,1,0
2199306050168,1993,6,5,Multiple vehicle,f,,f,60,1,0
3199307050152,1993,7,5,Multiple vehicle,f,,t,100,1,7
1199307050236,1993,7,5,Single vehicle,f,,f,60,1,7
1199308050275,1993,8,5,Multiple vehicle,f,,f,100,1,0.4
1199308050276,1993,8,5,Multiple vehicle,f,,f,100,1,0.4
1199308050274,1993,8,5,Multiple vehicle,f,,t,110,1,0.4
5199308050098,1993,8,5,Pedestrian,f,,f,70,1,0.4
7199308050023,1993,8,5,Single vehicle,f,,f,900,1,0.4
2199308050229,1993,8,5,Multiple vehicle,f,,t,100,1,0.4
7199308050022,1993,8,5,Multiple vehicle,f,,f,70,1,0.4
1199309050332,1993,9,5,Single vehicle,f,,f,100,1,0
4199309050131,1993,9,5,Single vehicle,f,,f,40,1,0
1199309050331,1993,9,5,Single vehicle,f,,f,60,1,0
3199310050261,1993,10,5,Multiple vehicle,f,,t,80,1,0
1199310050374,1993,10,5,Single vehicle,f,,f,100,1,0
1199310050376,1993,10,5,Multiple vehicle,f,,f,90,1,0
1199310050375,1993,10,5,Pedestrian,f,,f,60,1,0
4199310050145,1993,10,5,Single vehicle,f,,f,110,4,0
3199310050262,1993,10,5,Multiple vehicle,f,,f,60,1,0
2199311050322,1993,11,5,Pedestrian,f,,f,70,1,4.2
2199311050323,1993,11,5,Multiple vehicle,f,,f,100,2,4.2
5199311050154,1993,11,5,Multiple vehicle,f,,f,-9,1,4.2
3199311050299,1993,11,5,Pedestrian,f,,t,100,1,4.2
3199312050331,1993,12,5,Pedestrian,f,,f,60,1,0
3199312050332,1993,12,5,Multiple vehicle,f,,f,100,2,0
5199312050166,1993,12,5,Single vehicle,f,,f,80,1,0
5199312050167,1993,12,5,Single vehicle,f,,f,110,1,0
3199312050330,1993,12,5,Single vehicle,f,,f,100,1,0
4199312050176,1993,12,5,Single vehicle,f,,f,60,1,0
2199312050350,1993,12,5,Multiple vehicle,f,,f,60,1,0
1199401050006,1994,1,5,Multiple vehicle,f,,f,60,1,0
1199401050007,1994,1,5,Pedestrian,f,,f,60,1,0
2199402050039,1994,2,5,Multiple vehicle,f,,t,80,1,0
6199402050004,1994,2,5,Single vehicle,f,,f,100,1,0
3199402050038,1994,2,5,Pedestrian,f,,f,60,1,0
5199402050014,1994,2,5,Single vehicle,f,,f,110,2,0
2199402050037,1994,2,5,Single vehicle,f,,f,100,1,0
1199402050054,1994,2,5,Pedestrian,f,,f,60,1,0
2199402050038,1994,2,5,Single vehicle,f,,f,100,1,0
4199403050021,1994,3,5,Pedestrian,f,,f,60,1,0
1199403050091,1994,3,5,Single vehicle,f,,f,100,1,0
1199403050090,1994,3,5,Multiple vehicle,f,,f,60,1,0
4199404050042,1994,4,5,Single vehicle,f,,f,60,2,0
1199404050152,1994,4,5,Single vehicle,f,,f,90,1,0
1199404050151,1994,4,5,Pedestrian,f,,f,60,1,0
2199405050141,1994,5,5,Single vehicle,f,,f,100,1,0
1199405050186,1994,5,5,Pedestrian,f,,f,60,1,0
1199406050235,1994,6,5,Multiple vehicle,f,,t,90,1,0
2199406050169,1994,6,5,Multiple vehicle,f,,f,60,1,0
2199407050196,1994,7,5,Multiple vehicle,f,,f,80,1,0
7199407050018,1994,7,5,Pedestrian,f,,f,40,1,0
4199407050075,1994,7,5,Pedestrian,f,,f,60,1,0
1199407050277,1994,7,5,Single vehicle,f,,f,100,1,0
1199408050320,1994,8,5,Multiple vehicle,f,,f,100,1,0
2199408050219,1994,8,5,Pedestrian,f,,f,70,1,0
5199408050102,1994,8,5,Multiple vehicle,f,,f,110,2,0
1199408050319,1994,8,5,Single vehicle,f,,f,60,1,0
1199408050318,1994,8,5,Single vehicle,f,,f,60,1,0
5199408050101,1994,8,5,Pedestrian,f,,f,30,1,0
2199408050220,1994,8,5,Multiple vehicle,f,,f,100,1,0
1199409050353,1994,9,5,Multiple vehicle,f,,f,100,1,2.4
1199410050395,1994,10,5,Multiple vehicle,f,,f,60,1,2
3199410050260,1994,10,5,Multiple vehicle,f,,f,60,1,2
2199410050269,1994,10,5,Multiple vehicle,f,,f,80,3,2
1199410050396,1994,10,5,Pedestrian,f,,f,60,1,2
3199410050259,1994,10,5,Single vehicle,f,,f,70,1,2
3199410050258,1994,10,5,Multiple vehicle,f,,f,100,2,2
2199411050291,1994,11,5,Single vehicle,f,,f,100,1,2.6
4199411050125,1994,11,5,Single vehicle,f,,f,110,1,2.6
1199411050461,1994,11,5,Multiple vehicle,f,,f,60,1,2.6
7199411050029,1994,11,5,Multiple vehicle,f,,f,900,1,2.6
6199411050046,1994,11,5,Single vehicle,f,,f,100,1,2.6
3199411050302,1994,11,5,Single vehicle,f,,f,50,1,2.6
1199411050460,1994,11,5,Pedestrian,f,,f,80,1,2.6
1199411050459,1994,11,5,Multiple vehicle,f,,f,90,1,2.6
3199411050301,1994,11,5,Single vehicle,f,,f,60,1,2.6
5199412050182,1994,12,5,Multiple vehicle,f,,t,110,1,0
2199412050320,1994,12,5,Single vehicle,f,,f,100,1,0
2199412050319,1994,12,5,Multiple vehicle,f,,f,60,1,0
2199501050003,1995,1,5,Multiple vehicle,f,,f,60,1,0.4
3199501050006,1995,1,5,Single vehicle,f,,f,100,1,0.4
3199501050005,1995,1,5,Multiple vehicle,f,,f,60,1,0.4
2199501050002,1995,1,5,Multiple vehicle,f,,f,60,2,0.4
3199501050008,1995,1,5,Pedestrian,f,,f,60,1,0.4
3199501050007,1995,1,5,Single vehicle,f,,f,90,1,0.4
3199503050076,1995,3,5,Single vehicle,f,,f,60,1,0
1199503050091,1995,3,5,Multiple vehicle,f,,f,70,1,0
5199503050041,1995,3,5,Single vehicle,f,,f,60,2,0
1199503050090,1995,3,5,Multiple vehicle,f,,f,100,1,0
3199504050107,1995,4,5,Single vehicle,f,,f,40,1,13.4
1199504050146,1995,4,5,Pedestrian,f,,f,80,1,13.4
1199504050145,1995,4,5,Multiple vehicle,f,,f,60,1,13.4
1199504050148,1995,4,5,Multiple vehicle,f,,f,60,1,13.4
3199504050108,1995,4,5,Multiple vehicle,f,,f,70,1,13.4
1199504050144,1995,4,5,Multiple vehicle,f,,f,60,1,13.4
2199504050094,1995,4,5,Multiple vehicle,f,,t,100,2,13.4
1199504050143,1995,4,5,Multiple vehicle,f,,f,70,1,13.4
4199504050034,1995,4,5,Multiple vehicle,f,,f,110,1,13.4
1199504050147,1995,4,5,Multiple vehicle,f,,f,110,1,13.4
3199505050131,1995,5,5,Single vehicle,f,,f,60,2,0.4
7199505050018,1995,5,5,Pedestrian,f,,f,40,1,0.4
2199505050128,1995,5,5,Multiple vehicle,f,,f,100,2,0.4
1199505050187,1995,5,5,Multiple vehicle,f,,f,70,1,0.4
1199505050186,1995,5,5,Pedestrian,f,,f,60,1,0.4
2199505050130,1995,5,5,Multiple vehicle,f,,f,100,1,0.4
3199505050130,1995,5,5,Multiple vehicle,f,,f,100,1,0.4
3199505050132,1995,5,5,Pedestrian,f,,f,70,1,0.4
2199505050129,1995,5,5,Pedestrian,f,,f,60,1,0.4
3199507050207,1995,7,5,Multiple vehicle,f,,f,100,1,0
2199507050188,1995,7,5,Pedestrian,f,,f,60,1,0
1199507050281,1995,7,5,Multiple vehicle,f,,t,100,4,0
7199508050036,1995,8,5,Multiple vehicle,f,,f,60,1,2.4
3199508050246,1995,8,5,Multiple vehicle,f,,f,80,1,2.4
5199508050112,1995,8,5,Multiple vehicle,f,,f,80,1,2.4
1199509050372,1995,9,5,Pedestrian,f,,f,100,1,2
1199510050410,1995,10,5,Multiple vehicle,f,,f,60,1,0
1199510050411,1995,10,5,Multiple vehicle,f,,f,100,1,0
2199510050277,1995,10,5,Multiple vehicle,f,,f,80,1,0
3199512050384,1995,12,5,Single vehicle,f,,f,100,1,7.6
1199512050526,1995,12,5,Pedestrian,f,,f,60,1,7.6
4199512050153,1995,12,5,Pedestrian,f,,f,80,1,7.6
2199512050340,1995,12,5,Multiple vehicle,f,,f,100,3,7.6
2199512050339,1995,12,5,Single vehicle,f,,f,100,1,7.6
2199601050005,1996,1,5,Multiple vehicle,f,,f,70,1,0
2199601050006,1996,1,5,Multiple vehicle,f,,f,100,1,0
1199601050007,1996,1,5,Single vehicle,f,,f,60,1,0
5199601050005,1996,1,5,Multiple vehicle,f,,f,110,1,0
5199601050006,1996,1,5,Single vehicle,f,,f,110,1,0
3199602050022,1996,2,5,Pedestrian,f,,f,60,1,0
1199603050074,1996,3,5,Multiple vehicle,f,,f,60,1,0
5199603050045,1996,3,5,Multiple vehicle,f,,f,110,1,0
1199603050073,1996,3,5,Single vehicle,f,,f,100,1,0
1199603050075,1996,3,5,Single vehicle,f,,f,100,1,0
3199603050044,1996,3,5,Multiple vehicle,f,,f,60,1,0
1199604050121,1996,4,5,Single vehicle,f,,f,100,1,0
2199604050119,1996,4,5,Single vehicle,f,,f,60,2,0
6199604050024,1996,4,5,Single vehicle,f,,f,100,1,0
2199604050121,1996,4,5,Multiple vehicle,f,,f,60,1,0
2199604050120,1996,4,5,Pedestrian,f,,f,60,1,0
1199604050120,1996,4,5,Multiple vehicle,f,,f,100,1,0
2199606050176,1996,6,5,Pedestrian,f,,f,60,1,0
2199606050177,1996,6,5,Pedestrian,f,,f,100,1,0
5199607050111,1996,7,5,Single vehicle,f,,f,60,1,2.4
7199607050027,1996,7,5,Multiple vehicle,f,,f,60,1,2.4
5199607050109,1996,7,5,Single vehicle,f,,f,80,1,2.4
2199607050203,1996,7,5,Multiple vehicle,f,,f,60,1,2.4
2199607050202,1996,7,5,Pedestrian,f,,f,60,1,2.4
3199607050145,1996,7,5,Single vehicle,f,,f,100,1,2.4
5199607050110,1996,7,5,Multiple vehicle,f,,f,80,1,2.4
7199607050028,1996,7,5,Pedestrian,f,,f,900,1,2.4
1199609050366,1996,9,5,Multiple vehicle,f,,f,80,1,0
